category,title,url,publish_date,word_count,author,tags_count,has_thumbnail
so-hoa,"iPhone 17 Pro, 17 Air có pin bọc thép",https://vnexpress.net/iphone-17-pro-17-air-co-pin-boc-thep-4922734.html,2025-08-10T07:00:00+07:00,675,VnExpress,7,True
so-hoa,OpenAI ra o1-Pro - mô hình AI lý luận đắt nhất,https://vnexpress.net/openai-ra-o1-pro-mo-hinh-ai-ly-luan-dat-nhat-4863567.html,2025-03-20T10:12:16+07:00,479,VnExpress,6,True
so-hoa,Elon Musk: X bị tấn công mạng toàn cầu,https://vnexpress.net/elon-musk-x-bi-tan-cong-mang-toan-cau-4859470.html,2025-03-11T09:46:59+07:00,357,VnExpress,8,True
so-hoa,CEO Lei Jun khoe ảnh Xiaomi 15 Ultra trước khi ra mắt,https://vnexpress.net/ceo-lei-jun-khoe-anh-xiaomi-15-ultra-truoc-khi-ra-mat-4853399.html,2025-02-24T16:30:52+07:00,323,VnExpress,5,True
so-hoa,"Rối trí, mất tiền vì AI giả giọng người thân",https://vnexpress.net/roi-tri-mat-tien-vi-ai-gia-giong-nguoi-than-4870978.html,2025-04-08T11:06:11+07:00,630,VnExpress,6,True
so-hoa,Microsoft công bố đột phá mới về chip lượng tử,https://vnexpress.net/microsoft-cong-bo-dot-pha-moi-ve-chip-luong-tu-4851705.html,2025-02-20T12:00:00+07:00,804,VnExpress,7,True
so-hoa,Việt Nam muốn đưa hợp tác khoa học công nghệ thành trụ cột trong quan hệ với Hàn Quốc,https://vnexpress.net/viet-nam-muon-dua-hop-tac-khoa-hoc-cong-nghe-thanh-tru-cot-trong-quan-he-voi-han-quoc-4925095.html,2025-08-10T17:22:55+07:00,1047,VnExpress,5,True
so-hoa,"Cặp ampli tiền tỷ của Devialet: ADH thế hệ mới, dát vàng 23K",https://vnexpress.net/cap-ampli-tien-ty-cua-devialet-adh-the-he-moi-dat-vang-23k-4856323.html,2025-03-05T08:00:00+07:00,1508,VnExpress,4,True
so-hoa,Google bị kiện vì dùng AI tóm tắt kết quả tìm kiếm,https://vnexpress.net/google-bi-kien-vi-dung-ai-tom-tat-ket-qua-tim-kiem-4854069.html,2025-02-26T06:37:11+07:00,534,VnExpress,4,True
so-hoa,Thái Nguyên muốn dùng blockchain để phát triển kinh tế,https://vnexpress.net/thai-nguyen-muon-dung-blockchain-de-phat-trien-kinh-te-4867730.html,2025-03-30T21:56:32+07:00,502,VnExpress,2,True
so-hoa,"TCL, Hisense bị kiện liên quan đến TV QLED",https://vnexpress.net/tcl-hisense-bi-kien-lien-quan-den-tv-qled-4860929.html,2025-03-14T05:57:00+07:00,962,VnExpress,8,True
so-hoa,Apple dẫn đầu thị trường smartphone nhờ iPhone 16e,https://vnexpress.net/apple-dan-dau-thi-truong-smartphone-nho-iphone-16e-4874006.html,2025-04-15T09:59:24+07:00,332,VnExpress,7,True
so-hoa,Ứng dụng thay quần áo bằng AI gây sốt tại Việt Nam,https://vnexpress.net/ung-dung-thay-quan-ao-bang-ai-gay-sot-tai-viet-nam-4851675.html,2025-02-20T11:06:44+07:00,774,VnExpress,9,True
so-hoa,Dọn dẹp bộ nhớ Zalo trên máy tính,https://vnexpress.net/don-dep-bo-nho-zalo-tren-may-tinh-4860606.html,2025-03-13T06:35:00+07:00,5,VnExpress,4,True
so-hoa,Khả năng tự đứng 'đáng nể' của robot hình người,https://vnexpress.net/kha-nang-tu-dung-dang-ne-cua-robot-hinh-nguoi-4857022.html,2025-03-05T11:41:54+07:00,637,VnExpress,3,True
so-hoa,Nguồn cơn cuộc chiến mới giữa Elon Musk và Sam Altman,https://vnexpress.net/nguon-con-cuoc-chien-moi-giua-elon-musk-va-sam-altman-4850077.html,2025-02-16T13:28:06+07:00,1724,VnExpress,7,True
so-hoa,"iPhone 17 Air siêu mỏng nhưng 'phần camera dày 9,5 mm'",https://vnexpress.net/iphone-17-air-sieu-mong-nhung-phan-camera-day-9-5-mm-4860600.html,2025-03-14T08:00:00+07:00,329,VnExpress,8,True
so-hoa,Mô hình AI tiên tiến nhất Llama 4 của Meta ra mắt,https://vnexpress.net/mo-hinh-ai-tien-tien-nhat-llama-4-cua-meta-ra-mat-4870653.html,2025-04-06T10:12:20+07:00,291,VnExpress,5,True
so-hoa,Người dùng ChatGPT tăng vọt nhờ AI tạo ảnh,https://vnexpress.net/nguoi-dung-chatgpt-tang-vot-nho-ai-tao-anh-4868976.html,2025-04-02T16:17:06+07:00,553,VnExpress,7,True
so-hoa,Màn hình gaming 27 inch giá 3 triệu đồng,https://vnexpress.net/man-hinh-gaming-27-inch-gia-3-trieu-dong-4870264.html,2025-04-06T07:00:00+07:00,648,VnExpress,3,True
so-hoa,'Chuyến thăm Hàn Quốc của Tổng Bí thư sẽ mở ra cơ hội hợp tác khoa học công nghệ',https://vnexpress.net/chuyen-tham-han-quoc-cua-tong-bi-thu-se-mo-ra-co-hoi-hop-tac-khoa-hoc-cong-nghe-4924842.html,2025-08-09T15:57:51+07:00,908,VnExpress,5,True
so-hoa,"Nvidia đầu tư 500 tỷ USD sản xuất chip AI, siêu máy tính tại Mỹ",https://vnexpress.net/nvidia-dau-tu-500-ty-usd-san-xuat-chip-ai-sieu-may-tinh-tai-my-4874001.html,2025-04-15T11:18:11+07:00,404,VnExpress,7,True
so-hoa,Redmi Note 14 Pro+ 5G - điện thoại AI tầm trung cấu hình mạnh,https://vnexpress.net/redmi-note-14-pro-5g-dien-thoai-ai-tam-trung-cau-hinh-manh-4862968.html,2025-03-24T10:14:49+07:00,2284,VnExpress,4,True
so-hoa,AI giúp robot bật nhảy như Cristiano Ronaldo,https://vnexpress.net/ai-giup-robot-bat-nhay-nhu-cristiano-ronaldo-4849042.html,2025-02-16T05:00:00+07:00,116,VnExpress,6,True
so-hoa,Công ty Mỹ ngừng bán laptop vì đòn thuế của ông Trump,https://vnexpress.net/cong-ty-my-ngung-ban-laptop-vi-don-thue-cua-ong-trump-4871634.html,2025-04-09T11:18:34+07:00,793,VnExpress,5,True
so-hoa,Google bị cáo buộc ngăn nhân tài AI nhảy việc,https://vnexpress.net/google-bi-cao-buoc-ngan-nhan-tai-ai-nhay-viec-4871546.html,2025-04-09T11:44:59+07:00,382,VnExpress,9,True
so-hoa,Lừa đảo 'thao túng tâm lý' trên Internet diễn ra thế nào,https://vnexpress.net/lua-dao-thao-tung-tam-ly-tren-internet-dien-ra-the-nao-4866990.html,2025-04-01T05:00:00+07:00,122,VnExpress,8,True
so-hoa,Làn sóng tạo phim siêu ngắn chiếu mạng ở Trung Quốc,https://vnexpress.net/lan-song-tao-phim-sieu-ngan-chieu-mang-o-trung-quoc-4925110.html#box_comment_vne,2025-08-11T12:00:00+07:00,1393,VnExpress,5,True
so-hoa,Meta công khai lấy dữ liệu bài viết Facebook đào tạo AI ở châu Âu,https://vnexpress.net/meta-cong-khai-lay-du-lieu-bai-viet-facebook-dao-tao-ai-o-chau-au-4874022.html,2025-04-15T08:14:17+07:00,495,VnExpress,6,True
so-hoa,Intel được kêu gọi tách bộ phận sản xuất thành công ty độc lập,https://vnexpress.net/intel-duoc-keu-goi-tach-bo-phan-san-xuat-thanh-cong-ty-doc-lap-4924942.html,2025-08-10T09:00:18+07:00,544,VnExpress,6,True
so-hoa,'Mất tiền thật vì mua tiền ảo được tạo trong 3 phút',https://vnexpress.net/mat-tien-that-vi-mua-tien-ao-duoc-tao-trong-3-phut-4924683.html,2025-08-09T14:32:06+07:00,1015,VnExpress,11,True
so-hoa,"1.000 chuyên gia, doanh nghiệp AI và bán dẫn sắp đến Việt Nam",https://vnexpress.net/1-000-chuyen-gia-doanh-nghiep-ai-va-ban-dan-sap-den-viet-nam-4853365.html,2025-02-24T15:18:39+07:00,955,VnExpress,8,True
so-hoa,"'Quái kiệt' Lê Viết Quốc: Làm AI cần sáng tạo, đừng vội vã chạy theo",https://vnexpress.net/quai-kiet-le-viet-quoc-lam-ai-can-sang-tao-dung-voi-va-chay-theo-4862431.html,2025-03-18T10:00:00+07:00,1948,VnExpress,10,True
so-hoa,Wang Xingxing - CEO 9x đứng sau công ty robot hình người Unitree,https://vnexpress.net/wang-xingxing-ceo-9x-dung-sau-cong-ty-robot-hinh-nguoi-unitree-4851493.html,2025-02-19T19:00:00+07:00,1858,VnExpress,6,True
so-hoa,Công nghệ LiDAR hỗ trợ chuyển đổi số công trình,https://vnexpress.net/cong-nghe-lidar-ho-tro-chuyen-doi-so-cong-trinh-4873312.html,2025-04-15T14:00:00+07:00,825,VnExpress,5,True
so-hoa,'Đổi mới sáng tạo không phải lựa chọn mà là yếu tố sống còn',https://vnexpress.net/doi-moi-sang-tao-khong-phai-lua-chon-ma-la-yeu-to-song-con-4860814.html,2025-03-13T15:06:55+07:00,690,VnExpress,5,True
so-hoa,Cuộc chiến khốc liệt nhằm lôi kéo nhân tài AI,https://vnexpress.net/cuoc-chien-khoc-liet-nham-loi-keo-nhan-tai-ai-4862011.html,2025-03-18T05:00:00+07:00,954,VnExpress,5,True
so-hoa,Nền tảng Skype sắp dừng hoạt động,https://vnexpress.net/nen-tang-skype-sap-dung-hoat-dong-4855407.html,2025-03-01T07:00:59+07:00,291,VnExpress,8,True
so-hoa,Apple công bố đầu tư 500 tỷ USD tại Mỹ,https://vnexpress.net/apple-cong-bo-dau-tu-500-ty-usd-tai-my-4853572.html,2025-02-25T06:18:50+07:00,457,VnExpress,7,True
so-hoa,Musk chia sẻ bài viết về Starlink tại Việt Nam,https://vnexpress.net/musk-chia-se-bai-viet-ve-starlink-tai-viet-nam-4869786.html,2025-04-04T07:34:25+07:00,507,VnExpress,7,True
so-hoa,Hàng nghìn iPhone bị đánh cắp trước hiên nhà thế nào,https://vnexpress.net/hang-nghin-iphone-bi-danh-cap-truoc-hien-nha-the-nao-4863957.html,2025-03-23T05:00:00+07:00,867,VnExpress,7,True
so-hoa,CEO Intel chuẩn bị gặp ông Trump,https://vnexpress.net/ceo-intel-chuan-bi-gap-ong-trump-4925275.html,2025-08-11T10:42:53+07:00,766,VnExpress,6,True
so-hoa,Tuyến cáp quang biển thứ sáu tại Việt Nam bắt đầu hoạt động,https://vnexpress.net/tuyen-cap-quang-bien-thu-sau-tai-viet-nam-bat-dau-hoat-dong-4874605.html,2025-04-16T10:25:24+07:00,445,VnExpress,8,True
so-hoa,Vì sao Starlink đặt trạm mặt đất ở Việt Nam?,https://vnexpress.net/vi-sao-starlink-dat-tram-mat-dat-o-viet-nam-4871459.html,2025-04-11T18:00:00+07:00,727,VnExpress,6,True
so-hoa,Nhà mạng đồng loạt nâng tốc độ Internet tối thiểu 300 Mbps,https://vnexpress.net/nha-mang-dong-loat-nang-toc-do-internet-toi-thieu-300-mbps-4868526.html,2025-04-04T10:46:48+07:00,742,VnExpress,10,True
so-hoa,Lỗ hổng 'đường link màu tím' tồn tại 16 năm,https://vnexpress.net/lo-hong-duong-link-mau-tim-ton-tai-16-nam-4874496.html,2025-04-16T11:15:16+07:00,377,VnExpress,7,True
so-hoa,Mở hộp iPad Air M3 mới tại Việt Nam,https://vnexpress.net/mo-hop-ipad-air-m3-moi-tai-viet-nam-4872897.html,2025-04-12T08:04:19+07:00,1811,VnExpress,4,True
so-hoa,Tổng thống Argentina dính bê bối 'rút thảm' tiền số,https://vnexpress.net/tong-thong-argentina-dinh-be-boi-rut-tham-tien-so-4850774.html,2025-02-18T11:58:16+07:00,715,VnExpress,7,True
so-hoa,"Giá Pi giảm hơn nửa, CEO sàn tiền số tiếp tục cảnh báo lừa đảo",https://vnexpress.net/gia-pi-giam-hon-nua-ceo-san-tien-so-tiep-tuc-canh-bao-lua-dao-4852220.html,2025-02-21T11:07:02+07:00,1058,VnExpress,9,True
so-hoa,Mảng thiết bị của Samsung có lãnh đạo mới sau khi CEO qua đời,https://vnexpress.net/mang-thiet-bi-cua-samsung-co-lanh-dao-moi-sau-khi-ceo-qua-doi-4868863.html,2025-04-02T11:21:01+07:00,412,VnExpress,5,True
so-hoa,"Sau 14 năm, người dùng có thể thử nghiệm Siri tiếng Việt",https://vnexpress.net/sau-14-nam-nguoi-dung-co-the-thu-nghiem-siri-tieng-viet-4852755.html,2025-02-22T14:32:46+07:00,424,VnExpress,10,True
so-hoa,Ván cược 'made in the USA' thảm bại của Motorola,https://vnexpress.net/van-cuoc-made-in-the-usa-tham-bai-cua-motorola-4923766.html,2025-08-11T05:00:00+07:00,1252,VnExpress,17,True
so-hoa,TCL giới thiệu mẫu máy lạnh mô phỏng gió tự nhiên,https://vnexpress.net/tcl-gioi-thieu-mau-may-lanh-mo-phong-gio-tu-nhien-4863825.html,2025-03-26T11:00:00+07:00,683,VnExpress,5,True
so-hoa,Facebook lại gặp sự cố,https://vnexpress.net/facebook-lai-gap-su-co-4854569.html,2025-02-27T09:34:19+07:00,331,VnExpress,7,True
so-hoa,"Mã độc đánh cắp tài khoản giảm trên PC, tăng mạnh trên di động",https://vnexpress.net/ma-doc-danh-cap-tai-khoan-giam-tren-pc-tang-manh-tren-di-dong-4873425.html,2025-04-13T18:07:27+07:00,746,VnExpress,8,True
so-hoa,M3 Ultra - chip xử lý mạnh nhất Apple từng chế tạo,https://vnexpress.net/m3-ultra-chip-xu-ly-manh-nhat-apple-tung-che-tao-4857310.html,2025-03-05T21:33:47+07:00,549,VnExpress,5,True
so-hoa,Hệ thống AI có thể giúp máy bay gặp nạn thoát hiểm,https://vnexpress.net/he-thong-ai-co-the-giup-may-bay-gap-nan-thoat-hiem-4924153.html,2025-08-09T00:00:00+07:00,619,VnExpress,6,True
so-hoa,Mở hộp Mac Studio 2025 - 'siêu xe' trên đường đua AI,https://vnexpress.net/mo-hop-mac-studio-2025-sieu-xe-tren-duong-dua-ai-4872729.html,2025-04-11T12:38:08+07:00,2238,VnExpress,4,True
so-hoa,Apple cân nhắc tạo iPhone không cổng kết nối,https://vnexpress.net/apple-can-nhac-tao-iphone-khong-cong-ket-noi-4862051.html,2025-03-17T16:00:00+07:00,328,VnExpress,6,True
so-hoa,Smartphone hỗ trợ NFC giá hơn hai triệu đồng,https://vnexpress.net/smartphone-ho-tro-nfc-gia-hon-hai-trieu-dong-4861828.html,2025-03-16T09:04:40+07:00,1850,VnExpress,3,True
so-hoa,Lệnh ẩn trong chip Bluetooth trên hàng triệu thiết bị IoT,https://vnexpress.net/lenh-an-trong-chip-bluetooth-tren-hang-trieu-thiet-bi-iot-4859440.html,2025-03-11T14:33:10+07:00,486,VnExpress,6,True
so-hoa,DeepSeek vượt ChatGPT về lượt truy cập mới hàng tháng,https://vnexpress.net/deepseek-vuot-chatgpt-ve-luot-truy-cap-moi-hang-thang-4869278.html,2025-04-03T06:00:13+07:00,387,VnExpress,3,True
so-hoa,"Việt Nam miễn thị thực cho nhà khoa học, tổng công trình sư",https://vnexpress.net/viet-nam-mien-thi-thuc-cho-nha-khoa-hoc-tong-cong-trinh-su-4924648.html,2025-08-08T20:35:33+07:00,527,VnExpress,8,True
so-hoa,Vivo ra kính thực tế hỗn hợp giống Apple Vision Pro,https://vnexpress.net/vivo-ra-kinh-thuc-te-hon-hop-giong-apple-vision-pro-4866380.html,2025-03-27T08:47:31+07:00,511,VnExpress,3,True
so-hoa,Đổ xô mua iPhone vì sợ tăng giá do thuế mới,https://vnexpress.net/do-xo-mua-iphone-vi-so-tang-gia-do-thue-moi-4871247.html,2025-04-08T14:20:48+07:00,449,VnExpress,6,True
so-hoa,Đối thủ của OpenAI ra AI tạo video 'nhất quán' đầu tiên,https://vnexpress.net/doi-thu-cua-openai-ra-ai-tao-video-nhat-quan-dau-tien-4868915.html,2025-04-02T13:25:09+07:00,453,VnExpress,7,True
so-hoa,Kênh HBO và Cinemax ngừng phát sóng trong gói HBO Go tại Việt Nam,https://vnexpress.net/kenh-hbo-va-cinemax-ngung-phat-song-trong-goi-hbo-go-tai-viet-nam-4855862.html,2025-03-03T06:08:41+07:00,468,VnExpress,7,True
so-hoa,Intel tìm được CEO mới,https://vnexpress.net/intel-tim-duoc-ceo-moi-4860666.html,2025-03-13T09:26:31+07:00,620,VnExpress,4,True
so-hoa,CEO Telegram rời Pháp,https://vnexpress.net/ceo-telegram-roi-phap-4861869.html,2025-03-16T10:14:28+07:00,572,VnExpress,7,True
so-hoa,"MacBook Air 2025 ra mắt với chip M4, giá rẻ hơn",https://vnexpress.net/macbook-air-2025-ra-mat-voi-chip-m4-gia-re-hon-4857308.html,2025-03-05T21:55:40+07:00,412,VnExpress,6,True
so-hoa,Phong cách DeepSeek 'tương đồng đáng kinh ngạc' với ChatGPT,https://vnexpress.net/phong-cach-deepseek-tuong-dong-dang-kinh-ngac-voi-chatgpt-4856444.html,2025-03-04T11:33:40+07:00,845,VnExpress,5,True
so-hoa,Sếp GSMA: Việt Nam có tiếng nói mạnh mẽ trong ngành ICT toàn cầu,https://vnexpress.net/sep-gsma-viet-nam-co-tieng-noi-manh-me-trong-nganh-ict-toan-cau-4874446.html,2025-04-16T05:54:28+07:00,809,VnExpress,7,True
so-hoa,Giải pháp tối ưu chip AI đưa sinh viên Việt vào chung kết thế giới,https://vnexpress.net/giai-phap-toi-uu-chip-ai-dua-sinh-vien-viet-vao-chung-ket-the-gioi-4855380.html,2025-03-01T09:42:35+07:00,831,VnExpress,7,True
so-hoa,"iOS 19 'đại tu' thiết kế, ra ngày 9/6",https://vnexpress.net/ios-19-dai-tu-thiet-ke-ra-ngay-9-6-4865913.html,2025-03-26T10:14:53+07:00,325,VnExpress,11,True
so-hoa,Elon Musk: Chatbot Grok 3 vượt trội mọi đối thủ,https://vnexpress.net/elon-musk-chatbot-grok-3-vuot-troi-moi-doi-thu-4849288.html,2025-02-14T07:53:05+07:00,283,VnExpress,9,True
so-hoa,Dùng BTS giả phát tán tin nhắn lừa vi phạm giao thông,https://vnexpress.net/dung-bts-gia-phat-tan-tin-nhan-lua-vi-pham-giao-thong-4925079.html,2025-08-10T17:03:50+07:00,345,VnExpress,9,True
so-hoa,Google cho dùng miễn phí 'mô hình AI thông minh nhất',https://vnexpress.net/google-cho-dung-mien-phi-mo-hinh-ai-thong-minh-nhat-4867687.html,2025-03-30T12:58:29+07:00,409,VnExpress,7,True
so-hoa,Rò rỉ tham vọng tỷ USD của chủ kênh YouTube lớn nhất thế giới,https://vnexpress.net/ro-ri-tham-vong-ty-usd-cua-chu-kenh-youtube-lon-nhat-the-gioi-4860049.html,2025-03-12T15:06:34+07:00,642,VnExpress,5,True
so-hoa,Nhà sáng lập Google: Nhân viên nên làm 60 giờ mỗi tuần,https://vnexpress.net/nha-sang-lap-google-nhan-vien-nen-lam-60-gio-moi-tuan-4855675.html,2025-03-02T00:00:00+07:00,524,VnExpress,7,True
so-hoa,Sàn tiền số đồng loạt hủy niêm yết Pi Network 'ghi nợ',https://vnexpress.net/san-tien-so-dong-loat-huy-niem-yet-pi-network-ghi-no-4849643.html,2025-02-14T19:30:00+07:00,1039,VnExpress,6,True
so-hoa,Siêu mỏng - xu hướng thị trường smartphone 2025,https://vnexpress.net/sieu-mong-xu-huong-thi-truong-smartphone-2025-4845403.html,2025-02-14T05:00:00+07:00,1114,VnExpress,7,True
so-hoa,Gói cước 5G tại Việt Nam thấp nhất 10.000 đồng,https://vnexpress.net/goi-cuoc-5g-tai-viet-nam-thap-nhat-10-000-dong-4858997.html,2025-03-10T12:37:24+07:00,683,VnExpress,8,True
so-hoa,Có nên mua điều hòa cấp gió tươi?,https://vnexpress.net/co-nen-mua-dieu-hoa-cap-gio-tuoi-4873700.html,2025-04-14T11:00:04+07:00,88,VnExpress,4,True
so-hoa,Qualcomm ra chip hỗ trợ AI tạo sinh cho smartphone tầm trung,https://vnexpress.net/qualcomm-ra-chip-ho-tro-ai-tao-sinh-cho-smartphone-tam-trung-4849211.html,2025-02-14T08:30:00+07:00,316,VnExpress,7,True
so-hoa,"MobiFone triển khai 5G, giá từ 80.000 đồng",https://vnexpress.net/mobifone-trien-khai-5g-gia-tu-80-000-dong-4865911.html,2025-03-26T08:59:14+07:00,524,VnExpress,7,True
so-hoa,Giá iPhone 16 Pro Max 'chạm đáy mới',https://vnexpress.net/gia-iphone-16-pro-max-cham-day-moi-4861972.html,2025-03-16T17:48:36+07:00,591,VnExpress,8,True
so-hoa,iPhone 16e - giá thấp nhưng không dành cho số đông,https://vnexpress.net/iphone-16e-gia-thap-nhung-khong-danh-cho-so-dong-4857567.html,2025-03-07T07:00:00+07:00,2482,VnExpress,4,True
so-hoa,ChatGPT thêm khả năng tạo ảnh 'như thật',https://vnexpress.net/chatgpt-them-kha-nang-tao-anh-nhu-that-4866175.html,2025-03-26T16:54:54+07:00,970,VnExpress,6,True
so-hoa,AI Agent thay đổi cách tương tác trên Internet thế nào,https://vnexpress.net/ai-agent-thay-doi-cach-tuong-tac-tren-internet-the-nao-4858947.html,2025-03-11T08:11:38+07:00,1790,VnExpress,6,True
so-hoa,Nhân viên IT tạo 'công tắc' tắt hệ thống khi bị sa thải,https://vnexpress.net/nhan-vien-it-tao-cong-tac-tat-he-thong-khi-bi-sa-thai-4860226.html,2025-03-12T10:10:24+07:00,328,VnExpress,7,True
so-hoa,Công nghệ tối ưu hiệu quả lọc nước trên máy New eSpring,https://vnexpress.net/cong-nghe-toi-uu-hieu-qua-loc-nuoc-tren-may-new-espring-4859086.html,2025-03-10T14:00:00+07:00,477,VnExpress,5,True
so-hoa,Loạt smartphone AI dưới 7 triệu đồng,https://vnexpress.net/loat-smartphone-ai-duoi-7-trieu-dong-4873508.html,2025-04-14T11:32:50+07:00,1804,VnExpress,4,True
so-hoa,Loạt nâng cấp dự kiến trên iPhone 17 Pro,https://vnexpress.net/loat-nang-cap-du-kien-tren-iphone-17-pro-4865386.html,2025-03-27T07:00:00+07:00,402,VnExpress,10,True
so-hoa,Cơn sốt tạo ảnh hoạt hình AI phong cách Ghibli bằng ChatGPT,https://vnexpress.net/con-sot-tao-anh-hoat-hinh-ai-phong-cach-ghibli-bang-chatgpt-4866775.html,2025-03-28T06:27:45+07:00,986,VnExpress,7,True
so-hoa,7 cơ chế đặc biệt tạo đột phá phát triển khoa học công nghệ,https://vnexpress.net/7-co-che-dac-biet-tao-dot-pha-phat-trien-khoa-hoc-cong-nghe-4862736.html,2025-03-18T15:31:36+07:00,1424,VnExpress,9,True
so-hoa,"Sau 5 tháng, Apple chuẩn bị được bán iPhone 16 tại Indonesia",https://vnexpress.net/sau-5-thang-apple-chuan-bi-duoc-ban-iphone-16-tai-indonesia-4854421.html,2025-02-26T19:56:07+07:00,346,VnExpress,7,True
so-hoa,Điện thoại gập mỏng nhất thế giới của Oppo làm được gì?,https://vnexpress.net/dien-thoai-gap-mong-nhat-the-gioi-cua-oppo-lam-duoc-gi-4869045.html,2025-04-07T09:00:00+07:00,1271,VnExpress,5,True
so-hoa,Canon ra máy ảnh chuyên quay vlog tầm giá 25 triệu đồng,https://vnexpress.net/canon-ra-may-anh-chuyen-quay-vlog-tam-gia-25-trieu-dong-4866799.html,2025-03-29T08:00:00+07:00,1530,VnExpress,3,True
so-hoa,Asus phát triển laptop AI siêu nhẹ,https://vnexpress.net/asus-phat-trien-laptop-ai-sieu-nhe-4856312.html,2025-03-05T16:00:00+07:00,1047,VnExpress,6,True
so-hoa,'Ma trận' TV công nghệ chấm lượng tử QLED,https://vnexpress.net/ma-tran-tv-cong-nghe-cham-luong-tu-qled-4863494.html,2025-03-21T05:00:00+07:00,792,VnExpress,9,True
so-hoa,Kiếm chục nghìn USD từ game 'tạo bằng vài câu lệnh AI',https://vnexpress.net/kiem-chuc-nghin-usd-tu-game-tao-bang-vai-cau-lenh-ai-4858338.html,2025-03-09T05:00:00+07:00,1201,VnExpress,6,True
so-hoa,Tại sao tháp Eiffel cao lên vào mỗi mùa hè?,https://vnexpress.net/tai-sao-thap-eiffel-cao-len-vao-moi-mua-he-4924159.html,2025-08-10T00:00:00+07:00,447,VnExpress,6,True
so-hoa,Ở chung cư nên mua máy sấy thông hơi hay ngưng tụ?,https://vnexpress.net/o-chung-cu-nen-mua-may-say-thong-hoi-hay-ngung-tu-4853031.html,2025-02-23T17:53:52+07:00,92,VnExpress,3,True
so-hoa,'Khoa học mà đấu thầu giá rẻ chỉ đem về công nghệ lạc hậu',https://vnexpress.net/khoa-hoc-ma-dau-thau-gia-re-chi-dem-ve-cong-nghe-lac-hau-4849876.html,2025-02-15T13:15:55+07:00,1117,VnExpress,7,True
so-hoa,"Sàn tiền số từ chối niêm yết Pi bị hack gần 1,5 tỷ USD",https://vnexpress.net/san-tien-so-tu-choi-niem-yet-pi-bi-hack-gan-1-5-ty-usd-4852579.html,2025-02-22T05:51:44+07:00,722,VnExpress,10,True
so-hoa,Winsler 70W Ultra Slim - củ sạc laptop mỏng nhẹ thương hiệu Việt,https://vnexpress.net/winsler-70w-ultra-slim-cu-sac-laptop-mong-nhe-thuong-hieu-viet-4857199.html,2025-03-06T16:00:00+07:00,358,VnExpress,4,True
so-hoa,Tiện ích mới khi thanh toán không tiền mặt trên Galaxy S25 Series,https://vnexpress.net/tien-ich-moi-khi-thanh-toan-khong-tien-mat-tren-galaxy-s25-series-4854817.html,2025-03-03T16:00:00+07:00,647,VnExpress,8,True
so-hoa,Hiện tượng 'vua chuột' xảy ra như thế nào?,https://vnexpress.net/hien-tuong-vua-chuot-xay-ra-nhu-the-nao-4923720.html,2025-08-10T20:00:00+07:00,467,VnExpress,6,True
so-hoa,Chi phí đánh giá các mô hình AI lý luận ngày càng tăng cao,https://vnexpress.net/chi-phi-danh-gia-cac-mo-hinh-ai-ly-luan-ngay-cang-tang-cao-4872497.html,2025-04-12T18:00:00+07:00,394,VnExpress,7,True
so-hoa,Ứng dụng AI dịch chữ trong ảnh của kỹ sư Việt,https://vnexpress.net/ung-dung-ai-dich-chu-trong-anh-cua-ky-su-viet-4858581.html,2025-03-17T10:00:00+07:00,1033,VnExpress,8,True
so-hoa,Trung Quốc ra chuẩn GPMI thay thế HDMI,https://vnexpress.net/trung-quoc-ra-chuan-gpmi-thay-the-hdmi-4870916.html,2025-04-07T11:50:38+07:00,488,VnExpress,5,True
so-hoa,Người chơi trung thành 'lung lay' khi giá Pi lập đáy mới,https://vnexpress.net/nguoi-choi-trung-thanh-lung-lay-khi-gia-pi-lap-day-moi-4923494.html,2025-08-08T05:00:00+07:00,1337,VnExpress,7,True
so-hoa,"Thiếu tướng Nguyễn Ngọc Cương: 'Chúng tôi muốn dữ liệu hóa nền kinh tế, xã hội'",https://vnexpress.net/thieu-tuong-nguyen-ngoc-cuong-chung-toi-muon-du-lieu-hoa-nen-kinh-te-xa-hoi-vnepre-4864099.html,2025-03-22T11:30:00+07:00,2574,VnExpress,7,True
so-hoa,Modem 5G tự thiết kế C1 giúp Apple giảm phụ thuộc Qualcomm,https://vnexpress.net/modem-5g-tu-thiet-ke-c1-giup-apple-giam-phu-thuoc-qualcomm-4852106.html,2025-02-21T08:10:29+07:00,445,VnExpress,8,True
so-hoa,"Mạng 5G Viettel có hơn 5,5 triệu người dùng",https://vnexpress.net/mang-5g-viettel-co-hon-5-5-trieu-nguoi-dung-4855336.html,2025-03-01T06:15:07+07:00,456,VnExpress,5,True
so-hoa,Những cơ chế đặc thù 'cởi trói' cho khoa học công nghệ,https://vnexpress.net/nhung-co-che-dac-thu-coi-troi-cho-khoa-hoc-cong-nghe-4850087.html,2025-02-16T22:10:16+07:00,2621,VnExpress,6,True
so-hoa,6 tai nghe cho người chơi thể thao,https://vnexpress.net/6-tai-nghe-cho-nguoi-choi-the-thao-4925177.html,2025-08-11T15:09:36+07:00,1482,VnExpress,4,True
so-hoa,Số lập trình viên máy tính ở Mỹ giảm 'bằng năm 1980',https://vnexpress.net/so-lap-trinh-vien-may-tinh-o-my-giam-bang-nam-1980-4862603.html,2025-03-19T07:00:00+07:00,1288,VnExpress,5,True
